6.286256313323974609e-01
6.442432403564453125e-01
6.598658561706542969e-01
6.754868030548095703e-01
6.911070346832275391e-01
7.067282199859619141e-01
7.222383022308349609e-01
7.377612590789794922e-01
7.536692619323730469e-01
7.692844867706298828e-01
7.848744392395019531e-01
8.004891872406005859e-01
8.161005973815917969e-01
8.317148685455322266e-01
8.471117019653320312e-01
8.627030849456787109e-01
8.783242702484130859e-01
8.939473628997802734e-01
9.095673561096191406e-01
9.251976013183593750e-01
9.408102035522460938e-01
9.564316272735595703e-01
9.720571041107177734e-01
9.879717826843261719e-01
1.003582239151000977e+00
1.018921136856079102e+00
1.034542560577392578e+00
1.050468444824218750e+00
1.066062927246093750e+00
1.081673145294189453e+00
1.097281932830810547e+00
1.112887144088745117e+00
1.128505945205688477e+00
1.144121885299682617e+00
1.159743070602416992e+00
1.175300359725952148e+00
1.190905332565307617e+00
1.206493377685546875e+00
1.222227334976196289e+00
1.237853527069091797e+00
1.253472805023193359e+00
1.269091844558715820e+00
1.284728765487670898e+00
1.300380229949951172e+00
1.315981388092041016e+00
1.331578969955444336e+00
1.347194910049438477e+00
1.362897872924804688e+00
1.378483295440673828e+00
1.394092559814453125e+00
1.409688711166381836e+00
1.425450325012207031e+00
1.441805601119995117e+00
1.457391977310180664e+00
1.472969055175781250e+00
1.488687753677368164e+00
1.504304885864257812e+00
1.519923925399780273e+00
1.535541057586669922e+00
1.551166534423828125e+00
1.566787004470825195e+00
1.582411527633666992e+00
1.598034143447875977e+00
1.613651990890502930e+00
1.629273891448974609e+00
1.644892930984497070e+00
1.660514593124389648e+00
1.676090955734252930e+00
1.691813230514526367e+00
1.707411527633666992e+00
1.723029613494873047e+00
1.738624811172485352e+00
1.754239082336425781e+00
1.769871473312377930e+00
1.785484313964843750e+00
1.801106452941894531e+00
1.816726207733154297e+00
1.832348108291625977e+00
1.847975730895996094e+00
1.863662719726562500e+00
1.879210710525512695e+00
1.894601583480834961e+00
1.910543680191040039e+00
1.926132202148437500e+00
1.941735982894897461e+00
1.957344055175781250e+00
1.972991704940795898e+00
1.988596677780151367e+00
2.004258871078491211e+00
2.019869804382324219e+00
2.035479068756103516e+00
2.051080942153930664e+00
2.066687107086181641e+00
2.082185983657836914e+00
2.097904682159423828e+00
2.113529920578002930e+00
2.129158735275268555e+00
2.144772291183471680e+00
